appid	positive_reviews	total_reviews	last_updated
1085620	0	0	2019-07-24
1085610	7	9	2019-07-24
1085570	0	0	2019-07-24
1085560	40	43	2019-07-24
1085540	0	0	2019-07-24
1085390	0	0	2019-07-24
1085380	1	5	2019-07-24
1085310	3	9	2019-07-24
1085280	4	4	2019-07-24
1085270	5	8	2019-07-24
1085260	5	5	2019-07-24
1085240	3	4	2019-07-24
1085230	0	0	2019-07-24
1085220	0	0	2019-07-24
1085210	0	0	2019-07-24
1085190	12	18	2019-07-24
1085160	2	2	2019-07-24
1085150	0	1	2019-07-24
1085110	2	7	2019-07-24
1085090	0	0	2019-07-24
1085080	0	0	2019-07-24
1085010	0	0	2019-07-24
1084990	0	0	2019-07-24
1084980	54	75	2019-07-24
1084970	1	1	2019-07-24
1084930	8	9	2019-07-24
1084920	0	0	2019-07-24
1084910	0	0	2019-07-24
1084880	0	0	2019-07-24
1084830	0	0	2019-07-24
1084810	1	3	2019-07-24
1084770	1	2	2019-07-24
1084740	130	140	2019-07-24
1084730	0	0	2019-07-24
1084710	0	0	2019-07-24
1084660	0	0	2019-07-24
1084640	0	0	2019-07-24
1084570	270	289	2019-07-24
1084530	0	0	2019-07-24
1084480	0	0	2019-07-24
1084460	0	0	2019-07-24
1084450	5	5	2019-07-24
1084420	0	0	2019-07-24
1084400	222	303	2019-07-24
1084360	0	0	2019-07-24
1084220	0	0	2019-07-24
1084130	0	0	2019-07-24
1084120	0	0	2019-07-24
1084080	14	17	2019-07-24
1084050	6	11	2019-07-24
1084020	86	96	2019-07-24
1083990	2	4	2019-07-24
1083960	0	0	2019-07-24
1083950	0	2	2019-07-24
1083940	0	0	2019-07-24
1083920	47	96	2019-07-24
1083870	0	0	2019-07-24
1083850	7	12	2019-07-24
1083840	4	4	2019-07-24
1083810	0	0	2019-07-24
1083800	2	2	2019-07-24
1083790	0	0	2019-07-24
1083750	5	5	2019-07-24
1083700	0	0	2019-07-24
1083650	79	107	2019-07-24
1083610	0	0	2019-07-24
1083580	0	0	2019-07-24
1083550	0	0	2019-07-24
1083490	1	2	2019-07-24
1083480	18	26	2019-07-24
1083460	0	0	2019-07-24
1083450	4	4	2019-07-24
1083430	2	3	2019-07-24
1083420	7	7	2019-07-24
1083410	0	1	2019-07-24
1083400	0	0	2019-07-24
1083360	4	8	2019-07-24
1083330	22	30	2019-07-24
1083310	0	0	2019-07-24
1083300	0	0	2019-07-24
1083290	0	0	2019-07-24
1083270	1	1	2019-07-24
1083260	0	0	2019-07-24
1083240	3	3	2019-07-24
1083230	0	0	2019-07-24
1083210	318	368	2019-07-24
1083190	0	0	2019-07-24
1083150	0	0	2019-07-24
1083120	26	31	2019-07-24
1083070	0	0	2019-07-24
1083050	0	0	2019-07-24
1083000	0	3	2019-07-24
1082990	0	1	2019-07-24
1082940	3	4	2019-07-24
1082900	0	0	2019-07-24
1082890	0	0	2019-07-24
1082880	0	0	2019-07-24
1082870	4	6	2019-07-24
1082780	0	1	2019-07-24
1082770	0	0	2019-07-24
1082760	0	0	2019-07-24
1082730	0	0	2019-07-24
1082720	10	16	2019-07-24
1082710	0	0	2019-07-24
1082700	0	0	2019-07-24
1082680	0	0	2019-07-24
1082650	1	2	2019-07-24
1082640	0	0	2019-07-24
1082530	0	0	2019-07-24
1082520	0	0	2019-07-24
1082500	0	0	2019-07-24
1082490	1	3	2019-07-24
1082470	0	0	2019-07-24
1082450	0	0	2019-07-24
1082440	8	8	2019-07-24
1082220	25	51	2019-07-24
1082200	0	0	2019-07-24
1082110	12	15	2019-07-24
1082100	4	4	2019-07-24
1081990	0	0	2019-07-24
1081960	1	1	2019-07-24
1081940	0	0	2019-07-24
1081910	0	0	2019-07-24
1081900	66	71	2019-07-24
1081890	13	13	2019-07-24
1081880	7	10	2019-07-24
1081870	0	0	2019-07-24
1081850	6	7	2019-07-24
1081840	6	6	2019-07-24
1081830	0	0	2019-07-24
1081820	0	0	2019-07-24
1081810	8	11	2019-07-24
1081780	10	12	2019-07-24
1081760	3	6	2019-07-24
1081740	11	16	2019-07-24
1081730	1	3	2019-07-24
1081720	0	1	2019-07-24
1081710	10	19	2019-07-24
1081650	0	0	2019-07-24
1081630	4	4	2019-07-24
1081600	0	0	2019-07-24
1081590	0	0	2019-07-24
1081560	0	0	2019-07-24
1081550	4	4	2019-07-24
1081540	0	0	2019-07-24
1081520	0	0	2019-07-24
1081510	131	177	2019-07-24
1081490	0	0	2019-07-24
1081470	0	0	2019-07-24
1081460	1	1	2019-07-24
1081410	2	2	2019-07-24
1081400	2	4	2019-07-24
1081350	0	0	2019-07-24
1081340	0	0	2019-07-24
1081330	11	15	2019-07-24
1081320	1	1	2019-07-24
1081260	2	3	2019-07-24
1081250	4	6	2019-07-24
1081240	0	0	2019-07-24
1081200	0	0	2019-07-24
1081190	2	2	2019-07-24
1081170	0	0	2019-07-24
1081160	22	22	2019-07-24
1081140	0	1	2019-07-24
1081120	0	0	2019-07-24
1081110	0	0	2019-07-24
1081100	0	0	2019-07-24
1081090	8	13	2019-07-24
1081070	0	0	2019-07-24
1081020	0	0	2019-07-24
1080990	15	16	2019-07-24
1080960	0	0	2019-07-24
1080950	1	1	2019-07-24
1080930	0	0	2019-07-24
1080890	0	0	2019-07-24
1080790	5	5	2019-07-24
1080780	4	6	2019-07-24
1080750	0	0	2019-07-24
1080700	0	0	2019-07-24
1080690	0	0	2019-07-24
1080630	0	0	2019-07-24
1080490	0	0	2019-07-24
1080440	1	4	2019-07-24
1080410	0	0	2019-07-24
1080370	0	1	2019-07-24
1080360	0	0	2019-07-24
1080330	11	11	2019-07-24
1080290	0	0	2019-07-24
1080250	11	12	2019-07-24
1080180	0	0	2019-07-24
1080150	0	0	2019-07-24
1080130	17	19	2019-07-24
1080120	1	1	2019-07-24
1080090	0	0	2019-07-24
1080060	4	6	2019-07-24
1080040	0	0	2019-07-24
1080020	0	0	2019-07-24
1079970	1	1	2019-07-24
1079940	0	0	2019-07-24
1079910	1	1	2019-07-24
1079890	0	0	2019-07-24
1079870	0	0	2019-07-24
1079830	0	0	2019-07-24
1079810	5	8	2019-07-24
1079790	8	12	2019-07-24
1079780	0	0	2019-07-24
1079760	0	0	2019-07-24
1079740	0	0	2019-07-24
1079730	0	0	2019-07-24
1079720	6	11	2019-07-24
1079650	0	0	2019-07-24
1079630	28	30	2019-07-24
1079620	0	0	2019-07-24
1079610	0	0	2019-07-24
1079600	3	4	2019-07-24
1079570	27	32	2019-07-24
1079560	1	1	2019-07-24
1079550	0	2	2019-07-24
1079520	5	5	2019-07-24
1079480	6	9	2019-07-24
1079470	0	0	2019-07-24
1079450	9	9	2019-07-24
1079440	0	0	2019-07-24
1079430	0	0	2019-07-24
1079420	0	1	2019-07-24
1079340	0	0	2019-07-24
1079330	2	5	2019-07-24
1079310	10	10	2019-07-24
1079230	0	0	2019-07-24
1079210	76	88	2019-07-24
1079200	0	0	2019-07-24
1079160	0	0	2019-07-24
1079150	0	0	2019-07-24
1079130	39	43	2019-07-24
1079110	2	2	2019-07-24
1079100	1	2	2019-07-24
1079060	2	3	2019-07-24
1079040	3	6	2019-07-24
1079000	35	35	2019-07-24
1078970	9	11	2019-07-24
1078960	19	20	2019-07-24
1078950	0	0	2019-07-24
1078930	1	1	2019-07-24
1078870	8	10	2019-07-24
1078820	1	1	2019-07-24
1078800	7	11	2019-07-24
1078780	1	3	2019-07-24
1078770	18	30	2019-07-24
1078760	0	0	2019-07-24
1078750	1	2	2019-07-24
1078670	0	0	2019-07-24
1078640	24	27	2019-07-24
1078610	0	0	2019-07-24
1078590	0	0	2019-07-24
1078560	0	0	2019-07-24
1078550	0	0	2019-07-24
1078520	18	21	2019-07-24
1078510	0	0	2019-07-24
1078490	39	56	2019-07-24
1078480	0	0	2019-07-24
1078460	0	0	2019-07-24
1078450	0	0	2019-07-24
1078420	0	0	2019-07-24
1078390	0	0	2019-07-24
1078380	0	0	2019-07-24
1078370	0	0	2019-07-24
1078350	0	0	2019-07-24
1078340	0	0	2019-07-24
1078330	0	0	2019-07-24
1078320	0	0	2019-07-24
1078280	0	0	2019-07-24
1078240	0	0	2019-07-24
1078200	0	0	2019-07-24
1078140	0	0	2019-07-24
1078130	0	0	2019-07-24
1078090	10	14	2019-07-24
1078080	1	2	2019-07-24
1078060	1	2	2019-07-24
1078040	1	1	2019-07-24
1078000	157	175	2019-07-24
1077970	0	0	2019-07-24
1077890	0	0	2019-07-24
1077880	0	0	2019-07-24
1077860	0	0	2019-07-24
1077760	6	6	2019-07-24
1077730	390	438	2019-07-24
1077670	10	10	2019-07-24
1077630	0	0	2019-07-24
1077600	10	13	2019-07-24
1077580	84	116	2019-07-24
1077570	0	0	2019-07-24
1077550	31	45	2019-07-24
1077540	0	0	2019-07-24
1077530	0	0	2019-07-24
1077510	0	0	2019-07-24
1077490	4	6	2019-07-24
1077470	0	0	2019-07-24
1077440	205	247	2019-07-24
1077430	39	45	2019-07-24
1077420	0	0	2019-07-24
1077410	15	19	2019-07-24
1077390	1	1	2019-07-24
1077340	6	7	2019-07-24
1077330	1	1	2019-07-24
1077320	0	3	2019-07-24
1077300	0	0	2019-07-24
1077290	0	0	2019-07-24
1077250	0	0	2019-07-24
1077230	102	111	2019-07-24
1077200	0	0	2019-07-24
1077160	22	23	2019-07-24
1077150	0	0	2019-07-24
1077140	0	0	2019-07-24
1077110	1	3	2019-07-24
1077090	0	0	2019-07-24
1077030	2	2	2019-07-24
1077010	0	0	2019-07-24
1076970	0	0	2019-07-24
1076920	200	243	2019-07-24
1076880	0	0	2019-07-24
1076830	3	3	2019-07-24
1076780	1	2	2019-07-24
1076770	0	0	2019-07-24
1076750	0	0	2019-07-24
1076730	0	0	2019-07-24
1076720	0	0	2019-07-24
1076640	16	28	2019-07-24
1076620	0	0	2019-07-24
1076610	0	0	2019-07-24
1076600	0	0	2019-07-24
1076550	115	121	2019-07-24
1076530	0	0	2019-07-24
1076520	0	0	2019-07-24
1076480	3	3	2019-07-24
1076410	1	4	2019-07-24
1076350	0	0	2019-07-24
1076320	3	3	2019-07-24
1076300	0	0	2019-07-24
1076290	0	0	2019-07-24
1076230	49	54	2019-07-24
1076210	51	59	2019-07-24
1076180	0	0	2019-07-24
1076130	0	0	2019-07-24
1076120	0	0	2019-07-24
1076100	0	0	2019-07-24
1076050	0	0	2019-07-24
1076040	0	0	2019-07-24
1076020	0	0	2019-07-24
1075980	0	0	2019-07-24
1075910	0	0	2019-07-24
1075900	0	0	2019-07-24
1075860	0	0	2019-07-24
1075850	0	0	2019-07-24
1075830	0	0	2019-07-24
1075790	3	6	2019-07-24
1075750	0	0	2019-07-24
1075580	0	0	2019-07-24
1075570	0	0	2019-07-24
1075550	0	0	2019-07-24
1075480	0	0	2019-07-24
1075430	80	88	2019-07-24
1075400	0	0	2019-07-24
1075390	1	2	2019-07-24
1075370	4	5	2019-07-24
1075350	0	0	2019-07-24
1075200	0	0	2019-07-24
1075170	0	0	2019-07-24
1075140	140	217	2019-07-24
1075120	3	11	2019-07-24
1075000	13	17	2019-07-24
1074990	0	0	2019-07-24
1074960	0	0	2019-07-24
1074930	0	0	2019-07-24
1074920	0	0	2019-07-24
1074910	0	0	2019-07-24
1074900	0	0	2019-07-24
1074880	0	0	2019-07-24
1074870	0	0	2019-07-24
1074860	0	0	2019-07-24
1074840	0	4	2019-07-24
1074830	0	0	2019-07-24
1074770	20	22	2019-07-24
1074700	0	0	2019-07-24
1074690	0	0	2019-07-24
1074670	0	0	2019-07-24
1074640	0	0	2019-07-24
1074630	36	52	2019-07-24
1074620	0	0	2019-07-24
1074610	0	0	2019-07-24
1074550	7	8	2019-07-24
1074530	0	0	2019-07-24
1074520	0	0	2019-07-24
1074510	0	0	2019-07-24
1074490	0	0	2019-07-24
1074400	0	0	2019-07-24
1074370	0	4	2019-07-24
1074350	0	0	2019-07-24
1074340	0	0	2019-07-24
1074330	2	2	2019-07-24
1074310	0	0	2019-07-24
1074280	0	0	2019-07-24
1074250	0	0	2019-07-24
1074170	0	0	2019-07-24
1074150	1	2	2019-07-24
1074060	0	0	2019-07-24
1074040	8	10	2019-07-24
1074030	0	0	2019-07-24
1073990	0	0	2019-07-24
1073960	1	2	2019-07-24
1073920	0	0	2019-07-24
1073910	0	0	2019-07-24
1073900	0	0	2019-07-24
1073870	32	35	2019-07-24
1073860	12	20	2019-07-24
1073850	0	0	2019-07-24
1073840	5	5	2019-07-24
1073820	45	49	2019-07-24
1073790	0	0	2019-07-24
1073770	2	4	2019-07-24
1073740	0	0	2019-07-24
1073720	6	8	2019-07-24
1073710	0	0	2019-07-24
1073690	0	0	2019-07-24
1073640	0	0	2019-07-24
1073620	0	0	2019-07-24
1073610	10	10	2019-07-24
1073490	66	80	2019-07-24
1073440	365	378	2019-07-24
1073420	0	0	2019-07-24
1073410	6	7	2019-07-24
1073400	0	0	2019-07-24
1073380	0	0	2019-07-24
1073370	3	6	2019-07-24
1073350	0	0	2019-07-24
1073320	0	0	2019-07-24
1073310	25	25	2019-07-24
1073280	4	6	2019-07-24
1073230	5	6	2019-07-24
1073220	22	26	2019-07-24
1073210	0	0	2019-07-24
1073140	0	0	2019-07-24
1073100	3	3	2019-07-24
1073090	0	0	2019-07-24
1073080	0	0	2019-07-24
1073060	2	5	2019-07-24
1073040	1	2	2019-07-24
1073030	3	4	2019-07-24
1073020	0	0	2019-07-24
1073010	1	1	2019-07-24
1072950	8	11	2019-07-24
1072920	173	465	2019-07-24
1072890	5	8	2019-07-24
1072880	0	0	2019-07-24
1072870	4	5	2019-07-24
1072860	3	4	2019-07-24
1072850	0	0	2019-07-24
1072840	0	0	2019-07-24
1072800	0	0	2019-07-24
1072790	0	0	2019-07-24
1072760	0	0	2019-07-24
1072750	0	0	2019-07-24
1072720	0	0	2019-07-24
1072660	0	0	2019-07-24
1072620	0	0	2019-07-24
1072610	7	8	2019-07-24
1072600	0	0	2019-07-24
1072590	9	11	2019-07-24
1072550	0	0	2019-07-24
1072530	11	11	2019-07-24
1072490	1	1	2019-07-24
1072450	1	3	2019-07-24
1072440	0	0	2019-07-24
1072400	0	0	2019-07-24
1072390	917	965	2019-07-24
1072370	0	0	2019-07-24
1072350	5	5	2019-07-24
1072340	0	0	2019-07-24
1072310	5	8	2019-07-24
1072280	0	0	2019-07-24
1072270	6	8	2019-07-24
1072250	0	0	2019-07-24
1072180	0	0	2019-07-24
1072170	24	28	2019-07-24
1072150	178	191	2019-07-24
1072140	0	0	2019-07-24
1072120	18	23	2019-07-24
1072110	0	0	2019-07-24
1072070	0	0	2019-07-24
1072050	0	0	2019-07-24
1072040	0	0	2019-07-24
1072030	3	4	2019-07-24
1072000	8	15	2019-07-24
1071970	1	1	2019-07-24
1071950	0	0	2019-07-24
1071940	0	0	2019-07-24
1071920	2	2	2019-07-24
1071900	3	3	2019-07-24
1071890	0	0	2019-07-24
1071880	0	0	2019-07-24
1071800	0	0	2019-07-24
1071790	0	1	2019-07-24
1071770	9	14	2019-07-24
1071740	0	0	2019-07-24
1071720	12	12	2019-07-24
1071700	20	35	2019-07-24
1071680	53	62	2019-07-24
1071660	8	8	2019-07-24
1071640	0	0	2019-07-24
1071610	0	0	2019-07-24
1071600	0	0	2019-07-24
1071580	1	1	2019-07-24
1071550	0	0	2019-07-24
1071540	0	0	2019-07-24
1071510	13	14	2019-07-24
1071500	0	1	2019-07-24
1071490	0	0	2019-07-24
1071440	0	0	2019-07-24
1071350	0	0	2019-07-24
1071330	24	28	2019-07-24
1071320	21	22	2019-07-24
1071310	12	19	2019-07-24
1071290	0	0	2019-07-24
1071280	0	0	2019-07-24
1071260	2	2	2019-07-24
1071250	0	0	2019-07-24
1071220	0	0	2019-07-24
1071190	0	0	2019-07-24
1071180	0	0	2019-07-24
1071170	0	0	2019-07-24
1071140	0	0	2019-07-24
1071130	0	0	2019-07-24
1071120	796	821	2019-07-24
1071100	11	12	2019-07-24
1071090	2	4	2019-07-24
1071080	4	11	2019-07-24
1071070	0	0	2019-07-24
1071060	3	6	2019-07-24
1071030	0	0	2019-07-24
1070990	4	4	2019-07-24
1070980	2	2	2019-07-24
1070960	0	1	2019-07-24
1070950	7	12	2019-07-24
1070910	0	0	2019-07-24
1070890	8	10	2019-07-24
1070860	0	0	2019-07-24
1070800	10	20	2019-07-24
1070790	0	0	2019-07-24
1070780	25	27	2019-07-24
1070770	1	2	2019-07-24
1070710	0	0	2019-07-24
1070590	0	0	2019-07-24
1070580	463	479	2019-07-24
1070550	0	0	2019-07-24
1070520	0	0	2019-07-24
1070460	1	1	2019-07-24
1070450	0	0	2019-07-24
1070430	1	1	2019-07-24
1070410	0	0	2019-07-24
1070400	0	0	2019-07-24
1070390	0	0	2019-07-24
1070370	0	0	2019-07-24
1070360	0	1	2019-07-24
1070330	1024	1140	2019-07-24
1070320	37	56	2019-07-24
1070300	0	0	2019-07-24
1070280	0	0	2019-07-24
1070260	0	0	2019-07-24
1070250	6	6	2019-07-24
1070240	1	6	2019-07-24
1070230	5	6	2019-07-24
1070220	0	0	2019-07-24
1070190	25	33	2019-07-24
1070180	0	0	2019-07-24
1070160	1	1	2019-07-24
1070030	0	0	2019-07-24
1070020	143	147	2019-07-24
1069970	1	1	2019-07-24
1069940	5	7	2019-07-24
1069920	1	1	2019-07-24
1069910	15	21	2019-07-24
1069900	4	8	2019-07-24
1069850	0	0	2019-07-24
1069840	1	1	2019-07-24
1069820	5	7	2019-07-24
1069760	0	0	2019-07-24
1069740	14	16	2019-07-24
1069720	1	1	2019-07-24
1069710	0	0	2019-07-24
1069670	6	11	2019-07-24
1069650	0	0	2019-07-24
1069610	3	4	2019-07-24
1069540	3	4	2019-07-24
1069520	0	1	2019-07-24
1069500	0	1	2019-07-24
1069490	2	2	2019-07-24
1069480	22	25	2019-07-24
1069470	7	8	2019-07-24
1069460	1	1	2019-07-24
1069430	0	1	2019-07-24
1069390	0	0	2019-07-24
1069380	12	20	2019-07-24
1069360	239	291	2019-07-24
1069320	787	853	2019-07-24
1069290	1	1	2019-07-24
1069270	15	15	2019-07-24
1069250	0	0	2019-07-24
1069230	0	0	2019-07-24
1069210	0	0	2019-07-24
1069180	0	0	2019-07-24
1069140	0	0	2019-07-24
1069130	0	0	2019-07-24
1069120	2	2	2019-07-24
1069100	0	0	2019-07-24
1069090	0	0	2019-07-24
1069080	0	0	2019-07-24
1069050	0	0	2019-07-24
1069030	24	30	2019-07-24
1069000	0	0	2019-07-24
1068990	1	1	2019-07-24
1068980	6	8	2019-07-24
1068910	4	5	2019-07-24
1068900	0	0	2019-07-24
1068880	37	46	2019-07-24
1068860	1	3	2019-07-24
1068820	49	53	2019-07-24
1068770	0	0	2019-07-24
1068730	0	0	2019-07-24
1068700	0	0	2019-07-24
1068680	0	0	2019-07-24
1068650	0	0	2019-07-24
1068640	92	101	2019-07-24
1068620	1	6	2019-07-24
1068600	0	0	2019-07-24
1068580	0	0	2019-07-24
1068570	0	0	2019-07-24
1068540	0	0	2019-07-24
1068530	33	56	2019-07-24
1068520	19	24	2019-07-24
1068510	0	0	2019-07-24
1068490	1	1	2019-07-24
1068360	0	0	2019-07-24
1068340	4	5	2019-07-24
1068330	0	0	2019-07-24
1068320	0	0	2019-07-24
1068310	0	0	2019-07-24
1068230	1	1	2019-07-24
1068220	0	0	2019-07-24
1068130	0	2	2019-07-24
1068110	0	0	2019-07-24
1068100	0	1	2019-07-24
1068070	66	67	2019-07-24
1068060	7	16	2019-07-24
1067900	1525	1673	2019-07-24
1067860	0	0	2019-07-24
1067850	0	0	2019-07-24
1067810	0	0	2019-07-24
1067800	573	676	2019-07-24
1067780	0	0	2019-07-24
1067760	0	0	2019-07-24
1067720	31	34	2019-07-24
1067700	0	0	2019-07-24
1067660	0	0	2019-07-24
1067650	2	2	2019-07-24
1067600	439	484	2019-07-24
1067560	1	10	2019-07-24
1067520	2	3	2019-07-24
1067460	0	1	2019-07-24
1067450	2	5	2019-07-24
1067430	0	0	2019-07-24
1067400	7	7	2019-07-24
1067390	0	0	2019-07-24
1067380	0	0	2019-07-24
1067370	0	0	2019-07-24
1067360	0	0	2019-07-24
1067350	7	7	2019-07-24
1067280	0	0	2019-07-24
1067270	0	0	2019-07-24
1067250	1	6	2019-07-24
1067200	8	11	2019-07-24
1067110	14	26	2019-07-24
1067100	1	1	2019-07-24
1067080	0	0	2019-07-24
1067070	1	1	2019-07-24
1067060	0	2	2019-07-24
1067050	0	0	2019-07-24
1067040	1	2	2019-07-24
1067030	10	13	2019-07-24
1067020	44	48	2019-07-24
1066940	9	10	2019-07-24
1066930	0	0	2019-07-24
1066890	0	0	2019-07-24
1066860	6	8	2019-07-24
1066840	0	1	2019-07-24
1066810	0	0	2019-07-24
1066780	0	0	2019-07-24
1066760	0	0	2019-07-24
1066740	0	0	2019-07-24
1066730	0	0	2019-07-24
1066700	0	0	2019-07-24
1066670	2	3	2019-07-24
1066620	0	0	2019-07-24
1066600	46	93	2019-07-24
1066530	0	0	2019-07-24
1066440	0	0	2019-07-24
1066420	0	0	2019-07-24
1066390	0	0	2019-07-24
1066380	0	0	2019-07-24
1066370	0	0	2019-07-24
1066290	36	40	2019-07-24
1066260	580	612	2019-07-24
1066240	25	29	2019-07-24
1066230	9	15	2019-07-24
1066220	6	10	2019-07-24
1066210	2	2	2019-07-24
1066200	12	14	2019-07-24
1066160	0	0	2019-07-24
1066140	0	0	2019-07-24
1066110	0	1	2019-07-24
1066090	3	3	2019-07-24
1066040	14	14	2019-07-24
1066010	3	3	2019-07-24
1066000	11	11	2019-07-24
1065970	444	466	2019-07-24
1065960	7	10	2019-07-24
1065950	0	0	2019-07-24
1065940	0	0	2019-07-24
1065930	0	0	2019-07-24
1065920	16	18	2019-07-24
1065910	0	0	2019-07-24
1065900	0	0	2019-07-24
1065890	1	2	2019-07-24
1065880	16	16	2019-07-24
1065870	1	1	2019-07-24
1065860	0	0	2019-07-24
1065850	8	8	2019-07-24
1065830	7	9	2019-07-24
1065780	0	0	2019-07-24
1065750	32	33	2019-07-24
1065740	0	0	2019-07-24
1065710	25	27	2019-07-24
1065690	0	0	2019-07-24
1065680	0	0	2019-07-24
1065670	0	0	2019-07-24
1065650	0	0	2019-07-24
1065630	7	8	2019-07-24
1065580	9	13	2019-07-24
1065570	20	28	2019-07-24
1065560	0	0	2019-07-24
1065540	0	0	2019-07-24
1065460	6	6	2019-07-24
1065410	1	1	2019-07-24
1065390	16	21	2019-07-24
1065380	0	0	2019-07-24
1065350	16	19	2019-07-24
1065320	0	0	2019-07-24
1065250	3	5	2019-07-24
1065230	4	4	2019-07-24
1065210	16	20	2019-07-24
1065200	0	0	2019-07-24
1065160	1	2	2019-07-24
1065110	13	13	2019-07-24
1065100	65	67	2019-07-24
1065070	0	0	2019-07-24
1065050	0	0	2019-07-24
1065030	1	3	2019-07-24
1065020	41	42	2019-07-24
1065000	5	7	2019-07-24
1064990	3	6	2019-07-24
1064960	0	0	2019-07-24
1064950	50	50	2019-07-24
1064930	1	1	2019-07-24
1064920	0	0	2019-07-24
1064910	0	0	2019-07-24
1064890	4	4	2019-07-24
1064880	0	2	2019-07-24
1064860	57	77	2019-07-24
1064840	0	0	2019-07-24
1064820	51	70	2019-07-24
1064800	7	10	2019-07-24
1064790	43	69	2019-07-24
1064730	4320	4497	2019-07-24
1064710	1	1	2019-07-24
1064690	14	14	2019-07-24
1064670	27	36	2019-07-24
1064660	26	29	2019-07-24
1064650	0	1	2019-07-24
1064640	4	5	2019-07-24
1064620	1	1	2019-07-24
1064610	2550	2612	2019-07-24
1064590	9	9	2019-07-24
1064580	12	12	2019-07-24
1064540	0	0	2019-07-24
1064510	1	2	2019-07-24
1064490	0	0	2019-07-24
1064480	1	1	2019-07-24
1064450	1	1	2019-07-24
1064440	2	2	2019-07-24
1064420	107	116	2019-07-24
1064360	0	0	2019-07-24
1064320	5	7	2019-07-24
1064310	0	0	2019-07-24
1064260	0	0	2019-07-24
1064200	0	0	2019-07-24
1064160	0	0	2019-07-24
1064150	47	57	2019-07-24
1064140	0	0	2019-07-24
1064130	19	21	2019-07-24
1064120	0	0	2019-07-24
1064090	12	13	2019-07-24
1064080	6	7	2019-07-24
1064070	0	0	2019-07-24
1064060	16	20	2019-07-24
1064050	0	0	2019-07-24
1064030	0	0	2019-07-24
1064020	16	23	2019-07-24
1064010	37	41	2019-07-24
1063990	0	0	2019-07-24
1063980	0	0	2019-07-24
1063970	0	0	2019-07-24
1063960	4	5	2019-07-24
1063950	35	46	2019-07-24
1063930	11	14	2019-07-24
1063910	0	0	2019-07-24
1063890	8	16	2019-07-24
1063870	0	0	2019-07-24
1063850	4	9	2019-07-24
1063830	14	14	2019-07-24
1063820	0	0	2019-07-24
1063800	0	0	2019-07-24
1063790	17	24	2019-07-24
1063770	1038	1162	2019-07-24
1063740	0	0	2019-07-24
1063710	0	0	2019-07-24
1063700	0	0	2019-07-24
1063580	10	12	2019-07-24
1063570	0	0	2019-07-24
1063560	25	37	2019-07-24
1063520	0	2	2019-07-24
1063510	0	0	2019-07-24
1063490	0	0	2019-07-24
1063460	0	0	2019-07-24
1063440	6	21	2019-07-24
1063380	15	22	2019-07-24
1063360	0	0	2019-07-24
1063350	1	1	2019-07-24
1063340	2	2	2019-07-24
1063330	0	0	2019-07-24
1063310	11	14	2019-07-24
1063280	0	1	2019-07-24
1063240	0	0	2019-07-24
1063230	5	15	2019-07-24
1063210	0	0	2019-07-24
1063200	0	0	2019-07-24
1063190	35	36	2019-07-24
1063180	0	0	2019-07-24
1063170	0	0	2019-07-24
1063160	3	4	2019-07-24
1063140	0	0	2019-07-24
1063130	50	55	2019-07-24
1063110	3	3	2019-07-24
1063100	3	3	2019-07-24
1063080	3	3	2019-07-24
1063070	0	0	2019-07-24
1063060	2	2	2019-07-24
1063050	0	0	2019-07-24
1062960	152	178	2019-07-24
1062920	0	0	2019-07-24
1062900	0	0	2019-07-24
1062890	0	0	2019-07-24
1062880	4	5	2019-07-24
1062870	0	0	2019-07-24
1062850	2	3	2019-07-24
1062830	0	0	2019-07-24
1062690	0	0	2019-07-24
1062680	0	0	2019-07-24
1062670	13	13	2019-07-24
1062640	0	0	2019-07-24
1062540	0	0	2019-07-24
1062520	0	0	2019-07-24
1062480	0	0	2019-07-24
1062470	0	1	2019-07-24
1062410	7	11	2019-07-24
1062390	0	0	2019-07-24
1062330	0	0	2019-07-24
1062260	9	24	2019-07-24
1062240	0	3	2019-07-24
1062220	4	4	2019-07-24
1062210	0	0	2019-07-24
1062200	5	13	2019-07-24
1062140	0	0	2019-07-24
1062120	1	1	2019-07-24
1062110	0	0	2019-07-24
1062050	0	0	2019-07-24
1062040	0	0	2019-07-24
1062020	2	4	2019-07-24
1062000	0	0	2019-07-24
1061970	0	0	2019-07-24
1061930	0	0	2019-07-24
1061920	0	0	2019-07-24
1061900	5	7	2019-07-24
1061880	0	0	2019-07-24
1061850	0	0	2019-07-24
1061830	0	0	2019-07-24
1061820	10	29	2019-07-24
1061790	0	0	2019-07-24
1061730	0	0	2019-07-24
1061690	1	1	2019-07-24
1061680	12	15	2019-07-24
1061670	0	0	2019-07-24
1061650	2	6	2019-07-24
1061640	9	18	2019-07-24
1061620	1	2	2019-07-24
1061610	0	0	2019-07-24
1061600	9	13	2019-07-24
